0, 0
0.007071068, 0.007071068
0.007071068, 0.007071068
0.007071068, 0.007071068
0.007071068, 0.007071068
0.007071068, 0.007071068
0.01414214, 0.01414214
0.0212132, 0.0212132
0.02828427, 0.02828427
0.03535534, 0.03535534
0.0424264, 0.04242641
0.04949747, 0.04949748
0.05656854, 0.05656856
0.06363962, 0.06363963
0.07071069, 0.0707107
0.07778177, 0.07778178
0.08485284, 0.08485286
0.09192392, 0.09192394
0.1025305, 0.1025306
0.1166727, 0.1166727
0.1308148, 0.1308149
0.144957, 0.144957
0.1590991, 0.1590991
0.1732413, 0.1732412
0.1873834, 0.1873834
0.2015255, 0.2015255
0.2156676, 0.2156676
0.2298098, 0.2298097
0.2439519, 0.2439519
0.2580941, 0.2580941
0.2722362, 0.2722362
0.2863784, 0.2863783
0.3005205, 0.3005204
0.3132199, 0.3132764
0.3153127, 0.3154259
0.3153127, 0.3154258
0.3153127, 0.3154258
0.3153127, 0.3154258
0.3153127, 0.3154258
0.3153127, 0.3154258
0.3153127, 0.3154259
0.3153127, 0.3154259
0.3153127, 0.3154259
0.3153127, 0.3154258
0.3121551, 0.3115491
0.2994305, 0.2961194
0.2865274, 0.2808387
0.2734535, 0.2657038
0.2602156, 0.2507123
0.2501878, 0.2395568
0.2434514, 0.2321664
0.2366773, 0.2248101
0.2298666, 0.2174883
0.2230198, 0.2101998
0.2161378, 0.2029446
0.2092214, 0.1957222
0.2022711, 0.1885325
0.195288, 0.1813746
0.1882729, 0.174248
0.1812265, 0.1671524
0.1741498, 0.160087
0.1670434, 0.1530515
0.159908, 0.1460454
0.1527447, 0.1390678
0.1455542, 0.1321182
0.1383372, 0.1251961
0.1310947, 0.1183008
0.1238275, 0.1114316
0.1165364, 0.1045875
0.1092223, 0.09776815
0.1018863, 0.09097233
0.09452899, 0.08419956
0.08715171, 0.07744862
0.07975509, 0.07071885
0.07234011, 0.06400934
0.06490804, 0.05731874
0.05745991, 0.05064598
0.04999683, 0.04398999
0.04251981, 0.03734962
0.03503029, 0.0307234
0.02752923, 0.02411023
0.02001886, 0.01750763
0.01250066, 0.01091395
0.004975462, 0.004328252
-0.001208844, -0.001070395
-0.001208843, -0.001070404
-0.001208839, -0.001070406
-0.001208841, -0.001070395
-0.00120884, -0.001070402
-0.001208846, -0.001070386
-0.001208842, -0.0010704
-0.001208848, -0.001070402
-0.001208841, -0.001070393
-0.001208837, -0.001070404
-0.001208847, -0.00107039
-0.001208841, -0.001070395
-0.001208842, -0.001070403
